Timestamp,Asset_ID,Asset_Model,Asset_Type,Location,uplink,L1_Numeric_Val,L2_Error_Frames,MAC_Table_Count,Link_Flaps,RSSI,SNR,L3_Latency_ms,DPI_Latency_ms,L7_App_Response_ms,Protocol_Conversion_Time,Env_Temp_C,RF_Noise_dBm,Scenario_Type,AI_Risk_Assessment,Anomaly_Score,Root_Cause,Confidence,Severity,Root_Cause_Original,Is_Cascading_Failure
2025-12-09 15:29:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,44,12,437,0,0,0,45.9,23,105.5,0,60.9,-78,Progressive_Wear,Stable,0.009699902683034223,None,N/A,NORMAL,None,False
2025-12-09 15:30:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,0,6,0,0,0,0,23.1,0,88.8,0,23.5,-86,Normal,Stable,0.20392728831800416,None,N/A,NORMAL,None,False
2025-12-09 15:32:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,1,5,0,0,0,0,18.2,0,85.3,0,21.3,-90,Normal,Stable,0.19748878537842357,None,N/A,NORMAL,None,False
2025-12-09 15:33:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,3,3,0,0,-70,10,10.5,0,70.0,0,31.1,-74,Normal,Stable,0.09448100991954311,None,N/A,NORMAL,None,False
2025-12-09 15:35:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,82,25,0,0,0,0,27.3,0,135.5,83,77.8,-91,Heat_Wave,Stable,0.02801345729694582,None,N/A,NORMAL,None,False
2025-12-09 15:36:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,42,17,0,0,0,0,38.8,0,81.5,0,54.7,-72,Progressive_Wear,Stable,0.14587880079964521,None,N/A,NORMAL,None,False
2025-12-09 15:38:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,37,26,0,3,0,0,40.6,0,101.6,0,66.7,-85,Heat_Wave,Stable,0.08145780551869464,None,N/A,NORMAL,None,False
2025-12-09 15:39:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,1,8,0,0,0,0,17.5,0,47.6,0,23.8,-84,Normal,Stable,0.21123345648329922,None,N/A,NORMAL,None,False
2025-12-09 15:41:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,0,3,0,0,0,0,16.2,0,82.1,0,28.5,-70,Normal,Stable,0.20560012894001778,None,N/A,NORMAL,None,False
2025-12-09 15:42:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,4,4,487,0,0,0,17.6,18,70.2,0,23.0,-78,Normal,Stable,0.09370312512120293,None,N/A,NORMAL,None,False
2025-12-09 15:44:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,24,13,220,0,0,0,46.4,25,106.0,0,60.0,-91,Progressive_Wear,Stable,0.030353539747918656,None,N/A,NORMAL,None,False
2025-12-09 15:45:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,105,14,425,0,0,0,32.2,24,155.5,0,76.7,-77,Heat_Wave,CRITICAL_RISK,-0.04566078211961011,PHYSICAL: Heat-Induced Cable Failure,HIGH (95%),CRITICAL,PHYSICAL: Heat-Induced Cable Failure,False
2025-12-09 15:47:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,45,24,0,0,-73,11,25.3,0,110.1,0,58.5,-84,Progressive_Wear,Stable,0.03596941467242165,None,N/A,NORMAL,None,False
2025-12-09 15:48:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,4,7,0,0,0,0,8.9,0,62.6,0,23.7,-74,Normal,Stable,0.199345224062273,None,N/A,NORMAL,None,False
2025-12-09 15:50:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,58,20,0,6,0,0,33.7,0,125.8,0,84.0,-95,Heat_Wave,Stable,0.006140702368925388,None,N/A,NORMAL,None,False
2025-12-09 15:51:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,9,212,0,0,0,11.4,15,28.8,0,26.3,-80,Normal,Stable,0.10619177473128949,None,N/A,NORMAL,None,False
2025-12-09 15:53:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,100,13,339,0,0,0,44.9,24,138.3,0,70.3,-72,Heat_Wave,CRITICAL_RISK,-0.02648693646156297,PHYSICAL: Thermal Degradation - Monitor Temperature,MEDIUM (65%),CRITICAL,PHYSICAL: Thermal Degradation - Monitor Temperature,False
2025-12-09 15:54:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,4,6,0,0,0,0,16.5,0,46.5,0,23.3,-72,Normal,Stable,0.20030524506451514,None,N/A,NORMAL,None,False
2025-12-09 15:56:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,0,63,392,0,0,0,58.1,23,149.7,0,29.5,-55,RF_Interference,Stable,0.002610044387036159,None,N/A,NORMAL,None,False
2025-12-09 15:57:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,1,1,0,0,0,0,10.3,0,80.0,0,28.7,-86,Normal,Stable,0.2090494741732583,None,N/A,NORMAL,None,False
2025-12-09 15:59:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,1,5,0,0,0,0,5.5,0,30.4,0,36.7,-92,Normal,Stable,0.1964181310174744,None,N/A,NORMAL,None,False
2025-12-09 16:00:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,1,1,0,0,0,0,9.7,0,30.0,0,21.9,-70,Normal,Stable,0.17993513111493997,None,N/A,NORMAL,None,False
2025-12-09 16:02:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,4,8,0,0,0,0,6.4,0,58.2,0,20.3,-76,Normal,Stable,0.18417938604428558,None,N/A,NORMAL,None,False
2025-12-09 16:03:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,29,18,0,0,0,0,23.7,0,114.0,0,59.5,-76,Progressive_Wear,Stable,0.1579939610972445,None,N/A,NORMAL,None,False
2025-12-09 16:05:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,0,65,246,0,0,0,63.9,16,117.0,0,43.2,-65,RF_Interference,Stable,0.041813115562170045,None,N/A,NORMAL,None,False
2025-12-09 16:06:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,0,8,0,0,0,0,24.8,0,68.7,0,35.6,-73,Normal,Stable,0.21320985853178842,None,N/A,NORMAL,None,False
2025-12-09 16:08:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,8,426,0,0,0,15.2,12,38.2,0,38.3,-90,Normal,Stable,0.0848776704348661,None,N/A,NORMAL,None,False
2025-12-09 16:09:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,2,1,263,0,0,0,20.2,16,41.3,0,42.0,-73,Normal,Stable,0.10410060040018204,None,N/A,NORMAL,None,False
2025-12-09 16:11:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,63,25,0,5,0,0,27.4,0,127.8,0,69.6,-76,Heat_Wave,Stable,0.049056679534257075,None,N/A,NORMAL,None,False
2025-12-09 16:12:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,3,5,328,0,0,0,20.1,12,33.8,0,40.6,-86,Normal,Stable,0.10457929267400456,None,N/A,NORMAL,None,False
2025-12-09 16:14:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,3,8,0,0,-54,39,20.3,0,73.2,0,38.3,-93,Normal,Stable,0.0666910929259435,None,N/A,NORMAL,None,False
2025-12-09 16:15:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,29,20,0,3,0,0,40.4,0,120.9,0,60.1,-73,Progressive_Wear,Stable,0.08403629482103209,None,N/A,NORMAL,None,False
2025-12-09 16:17:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,1,3,0,0,0,0,14.6,0,57.3,0,38.2,-70,Normal,Stable,0.20889134956403083,None,N/A,NORMAL,None,False
2025-12-09 16:18:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,3,2,0,0,0,0,5.9,0,44.2,0,33.6,-90,Normal,Stable,0.20647102955442526,None,N/A,NORMAL,None,False
2025-12-09 16:20:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,3,124,0,0,-61,10,75.5,0,132.0,0,28.1,-53,RF_Interference,CRITICAL_RISK,-0.010776020031846079,PHYSICAL: RF Interference Detected (WLAN),MEDIUM (75%),HIGH,PHYSICAL: RF Interference Detected (WLAN),False
2025-12-09 16:21:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,4,7,0,0,0,0,24.8,0,70.3,0,43.7,-83,Normal,Stable,0.2136195268765867,None,N/A,NORMAL,None,False
2025-12-09 16:23:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,4,9,0,0,-57,34,23.9,0,45.0,0,30.9,-91,Normal,Stable,0.06253493006138278,None,N/A,NORMAL,None,False
2025-12-09 16:24:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,1,0,0,0,0,0,8.2,0,73.9,0,23.7,-83,Normal,Stable,0.20799297530721617,None,N/A,NORMAL,None,False
2025-12-09 16:26:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,2,7,0,0,0,0,13.7,0,77.9,0,25.7,-82,Normal,Stable,0.21330319614073884,None,N/A,NORMAL,None,False
2025-12-09 16:27:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,39,6,0,0,-53,32,34.3,0,94.6,0,50.9,-85,Progressive_Wear,Stable,0.025110385519308,None,N/A,NORMAL,None,False
2025-12-09 16:29:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,1,4,357,0,0,0,8.2,30,42.7,0,32.4,-75,Normal,Stable,0.06046278830477303,None,N/A,NORMAL,None,False
2025-12-09 16:30:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,0,2,0,0,0,0,12.5,0,76.0,28,23.0,-72,Normal,Stable,0.16423991023771622,None,N/A,NORMAL,None,False
2025-12-09 16:32:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,0,3,0,0,0,0,9.2,0,44.2,0,31.8,-88,Normal,Stable,0.2097525992917449,None,N/A,NORMAL,None,False
2025-12-09 16:33:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,3,75,443,0,0,0,65.9,20,182.8,0,42.6,-57,RF_Interference,CRITICAL_RISK,-0.02386441877828316,SECURITY: Distributed Flood Attack / DDoS (EAGLE),MEDIUM (70%),CRITICAL,SECURITY: Distributed Flood Attack / DDoS (EAGLE),False
2025-12-09 16:35:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,38,23,321,0,0,0,34.7,25,130.8,0,61.7,-88,Progressive_Wear,Stable,0.019168471299504497,None,N/A,NORMAL,None,False
2025-12-09 16:36:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,6,0,0,0,0,15.6,0,55.6,0,22.4,-93,Normal,Stable,0.19849904220629344,None,N/A,NORMAL,None,False
2025-12-09 16:38:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,3,7,0,0,0,0,19.2,0,51.4,0,31.2,-87,Normal,Stable,0.21795358000082882,None,N/A,NORMAL,None,False
2025-12-09 16:39:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,3,3,0,0,0,0,14.7,0,36.1,0,26.2,-76,Normal,Stable,0.20945489598314737,None,N/A,NORMAL,None,False
2025-12-09 16:41:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,26,22,0,2,0,0,39.4,0,137.2,0,57.3,-70,Progressive_Wear,Stable,0.08618683042558467,None,N/A,NORMAL,None,False
2025-12-09 16:42:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,0,8,0,0,0,0,21.0,0,60.6,44,27.4,-79,Normal,Stable,0.16680486345722723,None,N/A,NORMAL,None,False
2025-12-09 16:44:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,69,10,0,0,-75,11,15.9,0,122.4,0,82.1,-86,Heat_Wave,Stable,0.005378259710353328,None,N/A,NORMAL,None,False
2025-12-09 16:45:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,4,1,0,0,-63,12,16.1,0,63.7,0,31.6,-75,Normal,Stable,0.10426317115139755,None,N/A,NORMAL,None,False
2025-12-09 16:47:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,2,1,0,0,0,0,14.1,0,36.9,0,43.4,-76,Normal,Stable,0.20882539442002057,None,N/A,NORMAL,None,False
2025-12-09 16:48:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,0,3,444,0,0,0,7.8,22,56.9,0,20.4,-84,Normal,Stable,0.06984927874725705,None,N/A,NORMAL,None,False
2025-12-09 16:50:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,0,6,0,0,0,0,5.7,0,39.9,0,28.1,-71,Normal,Stable,0.19402974978174625,None,N/A,NORMAL,None,False
2025-12-09 16:51:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,66,23,0,0,0,0,19.0,0,82.4,55,65.8,-73,Heat_Wave,Stable,0.06819551719666106,None,N/A,NORMAL,None,False
2025-12-09 16:53:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,4,2,384,0,0,0,11.8,23,46.5,0,33.1,-84,Normal,Stable,0.09914959287132458,None,N/A,NORMAL,None,False
2025-12-09 16:54:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,2,6,0,0,0,0,18.9,0,62.3,0,33.6,-83,Normal,Stable,0.22044887617813036,None,N/A,NORMAL,None,False
2025-12-09 16:56:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,0,236,0,0,0,0,77.0,0,291.0,0,31.2,-87,DDoS_Attack,Stable,0.030332051854996767,None,N/A,NORMAL,None,False
2025-12-09 16:57:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,1,0,0,0,0,0,20.2,0,87.1,0,41.1,-88,Normal,Stable,0.20887295410346612,None,N/A,NORMAL,None,False
2025-12-09 16:59:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,1,6,0,0,0,0,5.4,0,68.6,0,28.0,-83,Normal,Stable,0.21159825918677472,None,N/A,NORMAL,None,False
2025-12-09 17:00:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,2,0,0,0,-57,32,5.7,0,36.6,0,37.9,-89,Normal,Stable,0.07985683407062033,None,N/A,NORMAL,None,False
2025-12-09 17:02:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,2,3,0,0,-63,27,9.3,0,56.9,0,37.5,-90,Normal,Stable,0.10043209424265281,None,N/A,NORMAL,None,False
2025-12-09 17:03:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,73,17,0,0,0,0,40.0,0,145.4,0,70.6,-90,Heat_Wave,Stable,0.10977140847526035,None,N/A,NORMAL,None,False
2025-12-09 17:05:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,1,1,0,0,0,0,14.0,0,53.7,0,28.2,-86,Normal,Stable,0.21270458567812928,None,N/A,NORMAL,None,False
2025-12-09 17:06:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,1,1,0,0,0,0,21.1,0,75.1,0,39.3,-83,Normal,Stable,0.21779512135330825,None,N/A,NORMAL,None,False
2025-12-09 17:08:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,3,2,0,0,0,0,18.5,0,82.5,0,39.0,-73,Normal,Stable,0.21611174849746995,None,N/A,NORMAL,None,False
2025-12-09 17:09:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,3,2,0,0,0,0,9.3,0,26.0,0,31.6,-87,Normal,Stable,0.20932581308019604,None,N/A,NORMAL,None,False
2025-12-09 17:11:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,1,4,0,0,0,0,12.8,0,46.0,0,24.5,-72,Normal,Stable,0.20096181048018152,None,N/A,NORMAL,None,False
2025-12-09 17:12:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,2,5,0,0,-50,36,24.7,0,83.8,0,24.1,-86,Normal,Stable,0.07647590973597579,None,N/A,NORMAL,None,False
2025-12-09 17:14:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,0,0,225,0,0,0,23.9,10,50.2,0,22.7,-95,Normal,Stable,0.0897930198881896,None,N/A,NORMAL,None,False
2025-12-09 17:15:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,60,14,0,0,-69,10,44.1,0,146.2,0,84.2,-75,Heat_Wave,CRITICAL_RISK,-0.009166355366694412,PHYSICAL: Heat-Induced Cable Failure,HIGH (95%),CRITICAL,PHYSICAL: Heat-Induced Cable Failure,False
2025-12-09 17:17:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,0,7,0,0,0,0,11.0,0,41.3,0,30.4,-92,Normal,Stable,0.1963132036513513,None,N/A,NORMAL,None,False
2025-12-09 17:18:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,3,77,0,0,0,0,84.4,0,139.7,0,23.0,-65,RF_Interference,Stable,0.11269267157867657,None,N/A,NORMAL,None,False
2025-12-09 17:20:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,4,5,0,0,0,0,10.5,0,26.6,0,25.9,-78,Normal,Stable,0.19810000593349397,None,N/A,NORMAL,None,False
2025-12-09 17:21:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,0,0,0,0,0,0,12.5,0,42.5,47,38.3,-74,Normal,Stable,0.1505213519446414,None,N/A,NORMAL,None,False
2025-12-09 17:23:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,0,8,0,0,0,0,6.3,0,69.4,0,24.4,-74,Normal,Stable,0.19798666714280516,None,N/A,NORMAL,None,False
2025-12-09 17:24:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,61,11,0,8,0,0,43.9,0,90.8,0,79.4,-87,Heat_Wave,CRITICAL_RISK,-0.0024589268301274947,PHYSICAL: Heat-Induced Port Flapping (Hirschmann),HIGH (95%),CRITICAL,PHYSICAL: Heat-Induced Port Flapping (Hirschmann),False
2025-12-09 17:26:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,3,8,0,0,0,0,16.2,0,70.3,0,20.0,-82,Normal,Stable,0.1974529988557412,None,N/A,NORMAL,None,False
2025-12-09 17:27:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,0,3,0,0,0,0,12.3,0,75.4,0,41.2,-76,Normal,Stable,0.21337227520020757,None,N/A,NORMAL,None,False
2025-12-09 17:29:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,1,5,0,0,0,0,11.4,0,77.9,46,36.5,-91,Normal,Stable,0.15873687666324088,None,N/A,NORMAL,None,False
2025-12-09 17:30:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,4,7,275,0,0,0,20.0,25,70.5,0,29.3,-74,Normal,Stable,0.10350267357324122,None,N/A,NORMAL,None,False
2025-12-09 17:32:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,3,8,0,0,-46,39,12.2,0,54.1,0,30.8,-85,Normal,Stable,0.0668732386664524,None,N/A,NORMAL,None,False
2025-12-09 17:33:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,4,3,0,0,0,0,7.9,0,44.5,0,37.0,-75,Normal,Stable,0.20814360595236459,None,N/A,NORMAL,None,False
2025-12-09 17:35:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,3,120,0,0,0,0,88.3,0,206.4,0,24.0,-70,DDoS_Attack,Stable,0.07768544850595138,None,N/A,NORMAL,None,False
2025-12-09 17:36:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,2,83,0,0,-75,28,81.0,0,137.0,0,44.8,-47,RF_Interference,CRITICAL_RISK,-0.05313931505141689,UNKNOWN: Complex Multi-Layer Issue - Requires Manual Inspection,MEDIUM (65%),HIGH,UNKNOWN: Complex Multi-Layer Issue - Requires Manual Inspection,False
2025-12-09 17:38:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,2,3,391,0,0,0,23.7,26,71.2,0,39.7,-78,Normal,Stable,0.08071390309413873,None,N/A,NORMAL,None,False
2025-12-09 17:39:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,2,7,0,0,-68,24,17.8,0,56.1,0,28.8,-92,Normal,Stable,0.10214051659990742,None,N/A,NORMAL,None,False
2025-12-09 17:41:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,3,8,0,0,0,0,21.0,0,60.2,0,38.8,-79,Normal,Stable,0.2197454990774938,None,N/A,NORMAL,None,False
2025-12-09 17:42:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,3,3,0,0,0,0,15.8,0,33.7,0,27.7,-89,Normal,Stable,0.21043761033905717,None,N/A,NORMAL,None,False
2025-12-09 17:44:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,1,2,0,0,0,0,18.6,0,33.3,0,20.4,-71,Normal,Stable,0.17851710028864587,None,N/A,NORMAL,None,False
2025-12-09 17:45:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,27,13,0,0,-56,17,29.0,0,97.8,0,56.3,-73,Progressive_Wear,Stable,0.06310247080133374,None,N/A,NORMAL,None,False
2025-12-09 17:47:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,4,6,221,0,0,0,14.8,11,57.4,0,35.5,-74,Normal,Stable,0.12017128256964144,None,N/A,NORMAL,None,False
2025-12-09 17:48:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,4,3,0,0,0,0,20.4,0,55.6,0,37.5,-78,Normal,Stable,0.2155739366916969,None,N/A,NORMAL,None,False
2025-12-09 17:50:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,4,4,0,0,0,0,12.6,0,91.6,25,28.8,-95,Normal,Stable,0.15800860488583884,None,N/A,NORMAL,None,False
2025-12-09 17:51:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,1,8,0,0,-46,29,6.9,0,46.2,0,22.3,-75,Normal,Stable,0.0632240263035197,None,N/A,NORMAL,None,False
2025-12-09 17:53:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,0,3,0,0,0,0,19.1,0,56.7,0,44.6,-71,Normal,Stable,0.20020163109205885,None,N/A,NORMAL,None,False
2025-12-09 17:54:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,0,8,0,0,0,0,5.6,0,60.4,24,20.3,-71,Normal,Stable,0.14720402986381204,None,N/A,NORMAL,None,False
2025-12-09 17:56:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,2,8,0,0,0,0,18.1,0,49.0,57,26.9,-78,Normal,Stable,0.15538330066937572,None,N/A,NORMAL,None,False
2025-12-09 17:57:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,4,2,0,0,0,0,5.8,0,59.0,0,32.3,-90,Normal,Stable,0.20625068915974926,None,N/A,NORMAL,None,False
2025-12-09 17:59:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,4,1,0,0,-68,12,5.1,0,69.0,0,23.9,-80,Normal,Stable,0.07666601158903669,None,N/A,NORMAL,None,False
2025-12-09 18:00:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,1,3,0,0,0,0,11.8,0,66.9,0,24.4,-88,Normal,Stable,0.20893626411019944,None,N/A,NORMAL,None,False
2025-12-09 18:02:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,4,9,0,0,0,0,7.0,0,31.9,0,37.8,-92,Normal,Stable,0.196195445014672,None,N/A,NORMAL,None,False
2025-12-09 18:03:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,19,14,0,0,0,0,41.0,0,81.7,0,59.1,-70,Progressive_Wear,Stable,0.14397936146559553,None,N/A,NORMAL,None,False
2025-12-09 18:05:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,2,50,0,0,0,0,34.8,0,167.2,47,29.2,-64,RF_Interference,Stable,0.09186397846977429,None,N/A,NORMAL,None,False
2025-12-09 18:06:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,4,3,0,0,0,0,15.1,0,42.1,0,26.6,-83,Normal,Stable,0.20858436105135125,None,N/A,NORMAL,None,False
2025-12-09 18:08:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,6,428,0,0,0,24.9,21,65.8,0,24.0,-74,Normal,Stable,0.09167855643317357,None,N/A,NORMAL,None,False
2025-12-09 18:09:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,0,4,0,0,-74,10,9.6,0,33.6,0,39.7,-78,Normal,Stable,0.07133097150302864,None,N/A,NORMAL,None,False
2025-12-09 18:11:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,65,17,206,0,0,0,30.7,18,123.9,0,72.8,-92,Heat_Wave,Stable,0.03018724798551431,None,N/A,NORMAL,None,False
2025-12-09 18:12:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,1,2,0,0,0,0,21.0,0,41.8,0,40.3,-80,Normal,Stable,0.21520134261432844,None,N/A,NORMAL,None,False
