Timestamp,Asset_ID,Asset_Model,Asset_Type,Location,uplink,L1_Numeric_Val,L2_Error_Frames,MAC_Table_Count,Link_Flaps,RSSI,SNR,L3_Latency_ms,DPI_Latency_ms,L7_App_Response_ms,Protocol_Conversion_Time,Env_Temp_C,RF_Noise_dBm,Scenario_Type
2025-12-09 12:24:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,1,0,0,0,0,0,20.4,0,82.4,0,33.3,-71,Normal
2025-12-09 12:26:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,92,27,0,0,0,0,37.4,0,90.2,0,71.3,-81,Heat_Wave
2025-12-09 12:27:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,1,6,0,0,0,0,10.2,0,61.3,0,31.5,-73,Normal
2025-12-09 12:29:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,2,8,0,0,0,0,6.0,0,54.7,0,36.1,-70,Normal
2025-12-09 12:30:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,4,9,0,0,0,0,11.5,0,69.5,38,34.1,-70,Normal
2025-12-09 12:32:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,0,0,0,0,0,0,20.6,0,77.8,52,21.7,-78,Normal
2025-12-09 12:33:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,2,62,0,0,0,0,76.6,0,161.4,0,34.3,-59,RF_Interference
2025-12-09 12:35:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,4,1,0,0,0,0,6.5,0,62.1,0,42.2,-85,Normal
2025-12-09 12:36:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,9,0,0,0,0,13.0,0,44.1,0,39.5,-95,Normal
2025-12-09 12:38:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,1,164,0,0,0,0,131.6,0,347.2,54,20.5,-87,DDoS_Attack
2025-12-09 12:39:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,4,9,0,0,-48,25,16.5,0,39.5,0,25.0,-73,Normal
2025-12-09 12:41:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,0,6,220,0,0,0,7.5,21,81.0,0,24.5,-71,Normal
2025-12-09 12:42:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,40,0,0,0,0,39.8,0,127.0,0,43.2,-60,RF_Interference
2025-12-09 12:44:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,88,28,263,0,0,0,15.8,16,95.9,0,65.5,-83,Heat_Wave
2025-12-09 12:45:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,3,5,0,0,-73,19,24.4,0,62.6,0,25.0,-92,Normal
2025-12-09 12:47:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,82,8,0,0,0,0,37.2,0,126.6,74,67.4,-80,Heat_Wave
2025-12-09 12:48:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,3,3,0,0,-59,28,7.2,0,51.0,0,44.6,-87,Normal
2025-12-09 12:50:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,4,1,0,0,0,0,23.9,0,82.2,0,30.5,-84,Normal
2025-12-09 12:51:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,26,19,0,0,-55,20,44.3,0,134.8,0,59.8,-75,Progressive_Wear
2025-12-09 12:53:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,33,11,0,2,0,0,25.3,0,73.2,0,54.1,-88,Progressive_Wear
2025-12-09 12:54:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,3,0,0,0,0,0,9.2,0,80.4,38,37.4,-70,Normal
2025-12-09 12:56:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,1,0,0,0,0,24.3,0,76.7,0,40.6,-79,Normal
2025-12-09 12:57:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,4,7,0,0,0,0,15.0,0,45.9,0,29.1,-95,Normal
2025-12-09 12:59:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,3,0,0,0,0,0,11.6,0,79.1,0,41.0,-95,Normal
2025-12-09 13:00:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,62,18,0,7,0,0,30.8,0,81.2,0,67.9,-72,Heat_Wave
2025-12-09 13:02:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,2,0,0,0,0,0,14.3,0,52.0,0,25.6,-80,Normal
2025-12-09 13:03:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,4,0,0,0,0,0,14.4,0,89.8,28,41.4,-80,Normal
2025-12-09 13:05:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,7,0,0,0,0,14.9,0,77.4,0,29.1,-80,Normal
2025-12-09 13:06:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,0,9,0,0,0,0,18.2,0,87.2,45,25.5,-88,Normal
2025-12-09 13:08:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,1,39,0,0,0,0,36.5,0,195.7,0,22.6,-56,RF_Interference
2025-12-09 13:09:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,4,2,0,0,0,0,11.6,0,48.3,0,32.9,-91,Normal
2025-12-09 13:11:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,0,9,397,0,0,0,6.0,16,81.8,0,43.4,-75,Normal
2025-12-09 13:12:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,3,1,0,0,0,0,5.2,0,51.4,0,20.9,-85,Normal
2025-12-09 13:14:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,4,5,0,0,0,0,24.9,0,59.7,0,35.7,-81,Normal
2025-12-09 13:15:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,1,7,0,0,0,0,11.7,0,79.4,0,22.9,-85,Normal
2025-12-09 13:17:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,3,4,0,0,0,0,18.4,0,49.7,0,41.8,-92,Normal
2025-12-09 13:18:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,2,0,0,0,0,0,7.5,0,52.0,49,39.5,-78,Normal
2025-12-09 13:20:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,1,8,0,0,0,0,14.1,0,60.2,0,33.8,-86,Normal
2025-12-09 13:21:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,30,21,0,2,0,0,45.2,0,95.9,0,64.6,-91,Progressive_Wear
2025-12-09 13:23:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,2,7,0,0,0,0,22.2,0,62.6,0,38.6,-77,Normal
2025-12-09 13:24:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,3,9,0,0,0,0,12.5,0,32.2,0,33.5,-90,Normal
2025-12-09 13:26:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,1,9,277,0,0,0,23.8,29,57.3,0,41.5,-78,Normal
2025-12-09 13:27:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,4,2,467,0,0,0,22.9,24,50.8,0,44.0,-82,Normal
2025-12-09 13:29:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,17,16,0,0,0,0,26.3,0,117.2,0,50.0,-86,Progressive_Wear
2025-12-09 13:30:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,23,7,0,0,0,0,42.9,0,140.7,36,50.9,-90,Progressive_Wear
2025-12-09 13:32:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,71,9,0,0,-73,11,21.8,0,155.8,0,77.9,-84,Heat_Wave
2025-12-09 13:33:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,3,77,277,0,0,0,63.9,20,113.1,0,23.1,-59,RF_Interference
2025-12-09 13:35:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,3,5,0,0,0,0,18.2,0,47.0,0,33.1,-88,Normal
2025-12-09 13:36:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,0,8,0,0,0,0,23.2,0,52.1,0,35.3,-71,Normal
2025-12-09 13:38:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,35,10,0,4,0,0,37.5,0,131.3,0,50.6,-82,Progressive_Wear
2025-12-09 13:39:56,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,1,56,0,0,0,0,82.0,0,180.9,0,32.2,-63,RF_Interference
2025-12-09 13:41:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,7,0,0,0,0,13.4,0,65.0,0,41.2,-82,Normal
2025-12-09 13:42:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,95,27,0,0,0,0,30.2,0,107.1,0,81.8,-75,Heat_Wave
2025-12-09 13:44:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,0,7,0,0,0,0,9.9,0,54.7,0,28.9,-80,Normal
2025-12-09 13:45:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,4,8,0,0,0,0,16.2,0,91.5,44,26.6,-80,Normal
2025-12-09 13:47:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,1,6,0,0,0,0,21.8,0,77.3,26,43.1,-77,Normal
2025-12-09 13:48:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,1,5,0,0,0,0,23.1,0,70.3,45,44.2,-73,Normal
2025-12-09 13:50:26,PLC-ROBOT-02,Siemens S7-1500,PLC,Assembly_Line_2,EDGE-SW-02,89,26,0,0,0,0,40.9,0,74.2,0,71.9,-77,Heat_Wave
2025-12-09 13:51:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,3,200,0,0,-69,26,100.2,0,342.0,0,35.7,-95,DDoS_Attack
2025-12-09 13:53:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,0,4,0,0,0,0,12.2,0,67.1,0,30.3,-87,Normal
2025-12-09 13:54:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,27,5,0,4,0,0,49.7,0,100.7,0,53.7,-73,Progressive_Wear
2025-12-09 13:56:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,4,6,0,0,0,0,13.0,0,47.4,0,34.0,-72,Normal
2025-12-09 13:57:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,0,3,0,0,0,0,19.8,0,80.1,0,32.5,-78,Normal
2025-12-09 13:59:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,4,0,407,0,0,0,17.4,30,39.9,0,27.6,-85,Normal
2025-12-09 14:00:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,2,3,0,0,-47,34,12.2,0,35.7,0,41.4,-81,Normal
2025-12-09 14:02:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,9,486,0,0,0,20.1,27,40.8,0,22.8,-86,Normal
2025-12-09 14:03:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,0,5,0,0,0,0,13.1,0,54.6,41,25.0,-74,Normal
2025-12-09 14:05:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,1,8,0,0,0,0,21.3,0,95.3,38,23.3,-72,Normal
2025-12-09 14:06:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,4,4,0,0,0,0,9.9,0,45.4,37,22.1,-94,Normal
2025-12-09 14:08:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,4,2,0,0,0,0,13.8,0,75.6,0,40.8,-88,Normal
2025-12-09 14:09:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,0,6,424,0,0,0,16.1,28,39.5,0,26.1,-82,Normal
2025-12-09 14:11:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,3,233,995,0,0,0,94.2,66,317.4,0,34.5,-72,DDoS_Attack
2025-12-09 14:12:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,4,3,0,0,-73,11,24.2,0,40.2,0,42.5,-84,Normal
2025-12-09 14:14:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,3,186,0,0,0,0,144.4,0,298.3,0,37.6,-92,DDoS_Attack
2025-12-09 14:15:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,4,2,0,0,-53,31,19.0,0,88.1,0,22.6,-84,Normal
2025-12-09 14:17:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,34,6,0,0,0,0,33.1,0,112.0,0,57.0,-76,Progressive_Wear
2025-12-09 14:18:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,29,16,0,1,0,0,34.3,0,119.6,0,52.6,-84,Progressive_Wear
2025-12-09 14:20:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,3,5,0,0,0,0,5.6,0,58.7,0,21.6,-72,Normal
2025-12-09 14:21:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,113,10,0,0,-66,15,31.2,0,133.1,0,83.9,-81,Heat_Wave
2025-12-09 14:23:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,2,4,0,0,0,0,15.8,0,68.8,0,40.0,-71,Normal
2025-12-09 14:24:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,0,67,0,0,0,0,58.7,0,170.8,0,44.3,-47,RF_Interference
2025-12-09 14:26:26,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,0,9,0,0,0,0,20.2,0,50.2,31,24.0,-71,Normal
2025-12-09 14:27:56,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,0,0,0,0,0,0,16.5,0,85.2,0,32.4,-83,Normal
2025-12-09 14:29:26,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,2,227,0,0,-72,18,85.3,0,257.3,0,29.5,-90,DDoS_Attack
2025-12-09 14:30:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,2,2,0,0,0,0,17.7,0,49.2,0,24.6,-75,Normal
2025-12-09 14:32:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,4,0,0,0,0,0,6.2,0,45.5,0,26.4,-78,Normal
2025-12-09 14:33:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,0,3,356,0,0,0,21.0,28,64.3,0,44.6,-95,Normal
2025-12-09 14:35:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,3,4,0,0,0,0,9.4,0,45.4,0,24.3,-78,Normal
2025-12-09 14:36:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,1,1,0,0,0,0,19.1,0,82.3,0,23.9,-81,Normal
2025-12-09 14:38:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,6,475,0,0,0,23.8,19,88.0,0,40.4,-70,Normal
2025-12-09 14:39:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,2,9,0,0,0,0,8.9,0,33.8,0,24.5,-80,Normal
2025-12-09 14:41:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,4,57,0,0,0,0,81.3,0,194.7,24,43.4,-53,RF_Interference
2025-12-09 14:42:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,4,4,0,0,0,0,13.1,0,48.0,0,23.5,-70,Normal
2025-12-09 14:44:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,3,225,0,0,-48,44,109.7,0,252.9,0,42.7,-92,DDoS_Attack
2025-12-09 14:45:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,2,7,0,0,0,0,9.0,0,58.1,48,37.6,-75,Normal
2025-12-09 14:47:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,2,4,0,0,0,0,14.8,0,56.9,0,43.6,-93,Normal
2025-12-09 14:48:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,1,9,0,0,0,0,10.7,0,66.3,0,35.2,-71,Normal
2025-12-09 14:50:26,CORE-SW-01,Hirschmann BOBCAT 24TX,Switch,Server_Room,Cloud,4,3,0,0,0,0,20.0,0,64.3,0,21.0,-77,Normal
2025-12-09 14:51:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,0,355,0,0,0,8.8,27,27.5,0,38.5,-83,Normal
2025-12-09 14:53:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,2,8,0,0,0,0,12.4,0,68.2,0,30.8,-79,Normal
2025-12-09 14:54:56,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,4,7,237,0,0,0,9.1,16,58.8,0,43.7,-73,Normal
2025-12-09 14:56:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,1,6,0,0,0,0,5.1,0,49.2,41,43.1,-86,Normal
2025-12-09 14:57:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,33,21,222,0,0,0,24.3,17,109.5,0,62.4,-91,Progressive_Wear
2025-12-09 14:59:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,2,73,0,0,0,0,64.6,0,177.6,0,30.6,-45,RF_Interference
2025-12-09 15:00:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,4,3,0,0,0,0,21.3,0,59.9,0,20.3,-89,Normal
2025-12-09 15:02:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,0,7,0,0,0,0,18.3,0,60.5,60,37.3,-91,Normal
2025-12-09 15:03:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,2,1,0,0,0,0,8.3,0,68.6,0,42.6,-85,Normal
2025-12-09 15:05:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,65,12,0,0,0,0,22.8,0,137.5,0,78.9,-77,Heat_Wave
2025-12-09 15:06:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,4,183,0,0,-69,11,88.8,0,264.7,0,42.1,-80,DDoS_Attack
2025-12-09 15:08:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,1,0,0,0,0,0,21.1,0,45.0,0,21.0,-73,Normal
2025-12-09 15:09:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,2,7,0,0,0,0,23.7,0,87.4,32,38.5,-74,Normal
2025-12-09 15:11:26,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,2,9,0,0,0,0,22.2,0,46.1,0,27.9,-85,Normal
2025-12-09 15:12:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,3,3,278,0,0,0,15.1,17,38.5,0,25.0,-86,Normal
2025-12-09 15:14:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,0,4,325,0,0,0,15.6,27,37.5,0,38.0,-76,Normal
2025-12-09 15:15:56,GATEWAY-01,Belden OpEdge-8D,Gateway,Factory_Floor_A,EDGE-SW-01,31,13,0,0,0,0,20.5,0,125.8,41,50.9,-78,Progressive_Wear
2025-12-09 15:17:26,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,3,0,0,0,0,0,16.3,0,77.0,0,42.5,-95,Normal
2025-12-09 15:18:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,3,0,0,0,0,0,6.5,0,62.1,0,41.4,-78,Normal
2025-12-09 15:20:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,28,17,0,0,-46,35,42.4,0,122.2,0,59.7,-81,Progressive_Wear
2025-12-09 15:21:56,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,3,4,0,0,0,0,14.1,0,90.0,34,44.5,-91,Normal
2025-12-09 15:23:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,4,3,331,0,0,0,12.4,10,52.1,0,38.3,-90,Normal
2025-12-09 15:24:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,3,5,0,0,0,0,24.7,0,39.9,0,31.5,-88,Normal
2025-12-09 15:26:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,2,4,0,0,0,0,14.0,0,84.1,0,43.5,-72,Normal
2025-12-09 15:27:56,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,1,7,0,0,-68,21,9.3,0,36.1,0,28.2,-89,Normal
2025-12-09 15:29:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,44,12,437,0,0,0,45.9,23,105.5,0,60.9,-78,Progressive_Wear
2025-12-09 15:30:56,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,0,6,0,0,0,0,23.1,0,88.8,0,23.5,-86,Normal
2025-12-09 15:32:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,1,5,0,0,0,0,18.2,0,85.3,0,21.3,-90,Normal
2025-12-09 15:33:56,WLAN-AP-01,Belden BAT867,WLAN_AP,Factory_Floor_A,EDGE-SW-01,3,3,0,0,-70,10,10.5,0,70.0,0,31.1,-74,Normal
2025-12-09 15:35:26,GATEWAY-02,Belden OpEdge-8D,Gateway,Factory_Floor_B,EDGE-SW-02,82,25,0,0,0,0,27.3,0,135.5,83,77.8,-91,Heat_Wave
2025-12-09 15:36:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,42,17,0,0,0,0,38.8,0,81.5,0,54.7,-72,Progressive_Wear
2025-12-09 15:38:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,37,26,0,3,0,0,40.6,0,101.6,0,66.7,-85,Heat_Wave
2025-12-09 15:39:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,1,8,0,0,0,0,17.5,0,47.6,0,23.8,-84,Normal
2025-12-09 15:41:26,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,0,3,0,0,0,0,16.2,0,82.1,0,28.5,-70,Normal
2025-12-09 15:42:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,4,4,487,0,0,0,17.6,18,70.2,0,23.0,-78,Normal
2025-12-09 15:44:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,24,13,220,0,0,0,46.4,25,106.0,0,60.0,-91,Progressive_Wear
2025-12-09 15:45:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,105,14,425,0,0,0,32.2,24,155.5,0,76.7,-77,Heat_Wave
2025-12-09 15:47:26,WLAN-AP-02,Belden BAT867,WLAN_AP,Factory_Floor_B,EDGE-SW-02,45,24,0,0,-73,11,25.3,0,110.1,0,58.5,-84,Progressive_Wear
2025-12-09 15:48:56,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,4,7,0,0,0,0,8.9,0,62.6,0,23.7,-74,Normal
2025-12-09 15:50:26,EDGE-SW-01,Hirschmann BOBCAT,Switch,Factory_Floor_A,SEC-FW-01,58,20,0,6,0,0,33.7,0,125.8,0,84.0,-95,Heat_Wave
2025-12-09 15:51:56,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,9,212,0,0,0,11.4,15,28.8,0,26.3,-80,Normal
2025-12-09 15:53:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,100,13,339,0,0,0,44.9,24,138.3,0,70.3,-72,Heat_Wave
2025-12-09 15:54:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,4,6,0,0,0,0,16.5,0,46.5,0,23.3,-72,Normal
2025-12-09 15:56:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,0,63,392,0,0,0,58.1,23,149.7,0,29.5,-55,RF_Interference
2025-12-09 15:57:56,EDGE-SW-02,Hirschmann BOBCAT,Switch,Factory_Floor_B,SEC-FW-02,1,1,0,0,0,0,10.3,0,80.0,0,28.7,-86,Normal
2025-12-09 15:59:26,PLC-ROBOT-01,Siemens S7-1500,PLC,Assembly_Line_1,EDGE-SW-01,1,5,0,0,0,0,5.5,0,30.4,0,36.7,-92,Normal
2025-12-09 16:00:56,SENSOR-HUB-01,Phoenix Contact,Sensor,Quality_Control,GATEWAY-01,1,1,0,0,0,0,9.7,0,30.0,0,21.9,-70,Normal
2025-12-09 16:02:26,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,4,8,0,0,0,0,6.4,0,58.2,0,20.3,-76,Normal
2025-12-09 16:03:56,SENSOR-HUB-02,Phoenix Contact,Sensor,Packaging,GATEWAY-02,29,18,0,0,0,0,23.7,0,114.0,0,59.5,-76,Progressive_Wear
2025-12-09 16:05:26,SEC-FW-02,Belden EAGLE40,Firewall,DMZ,CORE-SW-02,0,65,246,0,0,0,63.9,16,117.0,0,43.2,-65,RF_Interference
2025-12-09 16:06:56,CORE-SW-02,Hirschmann RS40,Switch,Server_Room,Cloud,0,8,0,0,0,0,24.8,0,68.7,0,35.6,-73,Normal
2025-12-09 16:08:26,SEC-FW-01,Belden EAGLE40,Firewall,DMZ,CORE-SW-01,2,8,426,0,0,0,15.2,12,38.2,0,38.3,-90,Normal
